D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,angle1,angle2,angle3,angle4,angle5,angle6,angle7,rahang,atas,label
0.2070008706846983,0.138981349069062,0.14989378708064496,0.14275783056667,0.12848623208004686,0.1047015688514447,0.07259747598373215,0.03689316542616059,0.01868772025754059,0.039459583682989005,0.059625882372918645,0.07854796489462756,0.09602124511950141,0.1129097369686208,1.0396727347901331,1.0916422792612017,1.2128963626631648,1.4884254863773585,2.1466377643363974,4.224101720251933,0.5058025529318914,0.9244854287333191,1.11107492418123,0.6933752452815365,66.91092335253586,54.871991283332754,74.74488129694222,154.24552177974874,164.73447024029582,169.45193458185796,161.565051177078,102.99747744291486,85.70260457452257,Heart
0.1943133129769483,0.14526505525319464,0.1547250920268899,0.14526505525319464,0.12881144005673964,0.10406633874435742,0.07219279462771634,0.036678215165868604,0.018682695895090494,0.03976114427020819,0.0608771345717647,0.08118783959904682,0.10012914113639182,0.11836959045918571,1.059513984718731,1.1285122805594863,1.2726617970979293,1.5752778541780985,2.2707723067759584,4.469503165517521,0.5355594897231925,0.8867338385837075,1.1277341142153787,0.6937189825142254,65.20318748007706,52.47574003784693,72.12305637278163,154.55700608348587,167.89762559035793,170.01646634863002,157.98871680208063,107.94669920722421,75.88394388889975,Heart
0.20530428741822146,0.13855182674765218,0.14972847605398984,0.14130275643801143,0.1257347344805315,0.10531709608445275,0.07426914805536261,0.03956491593739003,0.02022675878438816,0.04007796462177355,0.060040887965681786,0.07840590639457379,0.09711853909329865,0.11434014158536845,1.0397504898200727,1.1017496066005255,1.2381642746559756,1.4782049838547626,2.096163217075008,3.93480568904802,0.5129805003531821,0.9074924339289675,1.123816398243482,0.7051955552952857,67.89586272609591,53.29678625819228,73.12845882865395,159.96510911905636,161.16214105500012,170.55463496645274,155.93613855598173,103.55145165657537,78.52037533790991,Heart
0.19449392104821892,0.14025542360820709,0.15400362635657905,0.1464465206100412,0.1287775533536019,0.10357640546952619,0.0732232603050206,0.03915110859012878,0.020072180658676296,0.04094254065106627,0.061693885819913724,0.08188278660892956,0.10182997641280425,0.11868171698025502,1.0409486384320525,1.094664895428644,1.2448587583372943,1.5477450143473572,2.189329790857288,4.094644339391673,0.5325431505072467,0.9181645175685487,1.1372053342861954,0.7069492320484518,63.4022582059704,51.829749330194744,72.38363938394866,153.5787437788249,171.42619005930152,167.33541614443087,154.44892754570733,100.40795392526728,72.06006831361188,Heart
0.19419351578784952,0.14596897526864053,0.1562151509641392,0.14471296572858477,0.12828841487466272,0.10183981878945113,0.07167062394582083,0.03773652456967193,0.019374010071179545,0.04020155701825717,0.061575425299530986,0.08267954492390958,0.10224645497322704,0.12136938616979084,1.0499506526770652,1.1334036234214648,1.2785113907057732,1.6105507812415092,2.288499676476003,4.346404486985065,0.5244244040604734,0.8788745323351171,1.1280283248488865,0.703758360902,63.01368669255181,50.79057653654654,71.12659730636267,153.73853241835604,174.56637006668254,,153.75865034784223,102.57683458071142,70.64261588336343,Heart
0.194986446065982,0.14200512915954966,0.15677620229414874,0.14776615397802742,0.12868283770558223,0.10191874528911149,0.07003149450937389,0.03821389695380352,0.019619094044421248,0.0395878902614953,0.06112818392539575,0.08207721241089619,0.10182324114899,0.11968465075922519,1.0486673753364102,1.1126099187738347,1.2776069560353125,1.6131094246563433,2.347602171377463,4.302259169583365,0.5226965635068959,0.9061844347960193,1.1482972913303835,0.6871306579640136,62.190172361922436,51.6202599575936,70.42228293869343,151.74727213244154,171.6505022265803,165.92500828281294,153.75865034784223,99.71223301654781,73.99247886521047,Heart
0.19101960646495947,0.14570808132312163,0.1572826835144674,0.1461284870802638,0.12855309770520496,0.10177585849204195,0.07184178246497079,0.038226286607117015,0.019464116347852972,0.04050588527244954,0.06197330096439598,0.08331611749454576,0.10292757459111743,0.12174801804187163,1.042159491481047,1.121709016122087,1.2750656685542876,1.610535581805272,2.281592074224135,4.287982328885018,0.532803204736534,0.8822647071999126,1.1367169651202207,0.7058823529411765,62.38891568318195,50.318978856343705,70.23324857029704,148.7094950382393,175.08558002915015,171.22479558260252,158.19859051364824,110.36883420989898,75.95351634974662,Heart
0.20550538663014456,0.14128748362459112,0.14953872610721022,0.14082561483632813,0.12581655639760772,0.10215844676818367,0.07473823725066599,0.039854858187733856,0.02027469019753484,0.04150317440196197,0.06184432094602363,0.08261877843207083,0.10266782624134321,0.12160396954470916,1.0582703728348337,1.1237472928106813,1.2578026927601753,1.5490877987781793,2.1174222091960466,3.970718015989048,0.4971083651059809,0.8905003696711696,1.1192931905661805,0.7315913623888665,64.209027672411,49.58988146598126,74.36041405237538,151.2403946599684,173.13011958070518,172.12875283706157,158.76068944768974,104.97215765697376,74.51937213510726,Heart
0.1915352293512413,0.14171585994619137,0.15218939659831915,0.14508165872969303,0.1307934137088801,0.10586636735271214,0.0737173287512524,0.03924954860784245,0.019851196953868007,0.03974962255973229,0.05990033260314416,0.07886084129765805,0.09578269015692371,0.11200248724269467,1.0311537268025341,1.0816712798588068,1.199836131133345,1.4823467301881061,2.1288164688078117,3.9982794464757077,0.5527253012999097,0.9229271427950374,1.1092428480582035,0.6963243435533247,68.00763098583556,56.007183991759284,74.34525245659364,154.05087338297895,167.20794307108815,168.99730907486384,162.67050791608793,102.36863367410221,78.63147283420835,Heart
0.19269661155971635,0.1441779915017666,0.15510442399029117,0.14645504380021593,0.12839097137321634,0.10318009788391393,0.071976651141094,0.038457108983475964,0.019561099766309757,0.03996598404716303,0.060901149953264413,0.08121416439306148,0.10054928117947996,0.11823564859640781,1.0403876252226483,1.1018311090529194,1.2568541355428122,1.5639520280193844,2.2419593128952164,4.196070053162909,0.5354536182486976,0.8905032594495753,1.1406958155530236,0.6975826987688424,64.204840200736,52.18665465100442,71.26753186166407,151.099016061011,169.83520956637886,166.995666396302,158.83874018317172,105.54610936541928,77.2085569844829,Heart
0.19269661155971635,0.1441779915017666,0.15510442399029117,0.14645504380021593,0.12839097137321634,0.10318009788391393,0.071976651141094,0.038457108983475964,0.019561099766309757,0.03996598404716303,0.060901149953264413,0.08121416439306148,0.10054928117947996,0.11823564859640781,1.0403876252226483,1.1018311090529194,1.2568541355428122,1.5639520280193844,2.2419593128952164,4.196070053162909,0.5354536182486976,0.8905032594495753,1.1406958155530236,0.6975826987688424,64.204840200736,52.18665465100442,71.26753186166407,151.099016061011,169.83520956637886,166.995666396302,158.83874018317172,105.54610936541928,77.2085569844829,Heart
0.19868239720463754,0.14325782244650884,0.1520075399402955,0.14319174919103947,0.12810537746583514,0.10298938446779533,0.0728515594191635,0.03895236707432331,0.019961802790401394,0.04017329024648514,0.060637563465073555,0.08101411289911048,0.09947606500010206,0.11762957939798183,1.0580424967432431,1.123182292211937,1.2554542226388654,1.5616215002481153,2.2076457712711948,4.12890022255528,0.5183618977665094,0.8942295455710177,1.1177653274487074,0.7073695973194607,65.03916885690239,52.238588548020005,73.43309235055045,156.1199530605724,170.5376777919744,170.84338428171634,154.6538240580533,100.37218926272853,71.80072549023937,Heart
0.1971342376031669,0.14120235757364588,0.151482542439568,0.1442114158880305,0.12834790344479693,0.10510132297665921,0.07337543793959356,0.039110100308929,0.02003468182561003,0.04001939842552717,0.060890540743377734,0.08007672574374919,0.09832108280555135,0.11575694643111012,1.0480179456984664,1.1008589157737654,1.2369226039206689,1.5105083213077468,2.1636180634096287,4.0592179943975255,0.5331459631493803,0.9089643094511043,1.1235977528067416,0.6981400030129848,66.45054703339824,53.2545309976863,73.73391116810659,158.4179701927761,167.16316233664884,167.26192257541496,154.85521436932106,102.48120599220996,74.78969478400697,Heart
0.19772648233917348,0.14675393353960775,0.15111298800143452,0.1429766299421882,0.12788218549782585,0.10347733320888479,0.07207651243628199,0.03837592362980934,0.01961801140479411,0.039793566771440816,0.0605318320018066,0.08049671902846126,0.09871418567460932,0.1167248639835063,1.0538149763494724,1.1137843292377203,1.2452487362247746,1.5389373202667413,2.20939005640163,4.149610349785371,0.5233357311813356,0.8714055045298764,1.1180339887498951,0.6965439695936554,64.90278554613259,52.57775521967709,73.83253188252118,154.816579472277,167.61242971558408,169.5274748228171,155.95577673063218,107.92346099292101,79.96630583861378,Heart
0.19257495303402133,0.13968658922997085,0.15258800148978782,0.1461167121614043,0.13074101643099115,0.1038354335200351,0.07433969064766113,0.03974804302593452,0.020369560460193892,0.0404698050389093,0.060330716913925234,0.08074781247926754,0.09888028334847004,0.1157943328570267,1.0422749276263013,1.0884357159209301,1.2164403532334147,1.5316413946374476,2.1393504173051627,4.001169267771048,0.5391949050699806,0.9359596876959155,1.117604223602842,0.7159375959394174,66.68635833880322,54.02784683966905,74.63225614903996,158.95789806930256,173.90247516905066,167.2084751545368,154.6538240580533,97.46349712037876,71.00086072606086,Heart
0.20892140507185963,0.1340820872129105,0.1506734890058693,0.1419058354644968,0.12661449212464887,0.10364787740128706,0.07312797049093525,0.04037117518066482,0.020655668047328053,0.04098819596920622,0.06278683507565977,0.08318941759674675,0.1026312182667686,0.12158007863538776,1.029880378865061,1.0935115489391445,1.225575898448644,1.4971427667688868,2.1219742446089143,3.843724371358018,0.4961094214622806,0.9443057962216552,1.1207708776716807,0.7055423837365258,63.13127232051725,49.550185246911184,73.82319451619439,151.4059316842213,169.734634100258,170.8931355490589,155.50326238834936,119.48713412441873,85.16533005705051,Heart
0.19014257866458015,0.14462584437873527,0.1538064819478298,0.14532895932078407,0.13080167009567134,0.10415946174032333,0.07266447966039204,0.038754389152209086,0.019716135039474884,0.03959970097357121,0.059946532904604936,0.08032653434371766,0.09776341636212534,0.11536011504674983,1.0393999041294555,1.1000315652036738,1.2222049036081355,1.5348240084959457,2.2000631304073477,4.1251183695137765,0.5477966191047886,0.9044142190322345,1.1110634842390554,0.6976272577286312,66.55174084839535,54.505797139599224,73.69542833034046,155.12127834575637,169.63010072068667,170.44552250534673,158.68208772453846,102.63482186461741,73.40933796493334,Heart
0.19270473412830505,0.1423894934717943,0.15292558475751714,0.14423917037045517,0.12930463737418332,0.10570603872608356,0.0746368113259575,0.03856099413355798,0.019532535712146096,0.040203345650939,0.060112308290269464,0.07900969261484783,0.09690663022847987,0.11450882398675515,1.040616015638162,1.1032843040540663,1.2307123389472219,1.5054656727027236,2.1321491348888624,4.1268856334026305,0.5485388784258058,0.9081051854419094,1.1154988196831186,0.7060789735898072,68.15890155072498,54.90424567675694,73.4966743617935,155.96675724943708,166.4898183552415,170.74462853849053,161.565051177078,99.7511979085548,74.31553836271812,Heart
0.20034555184276673,0.13336674483445812,0.15080278932099442,0.14476247441595097,0.13045972928212737,0.10657736629833613,0.07547394665165869,0.03849201918857036,0.019719378165137136,0.04043689686712151,0.05983364670991505,0.07794939801728046,0.09481633314165896,0.11072258049125207,1.0313091361238544,1.0743412269455213,1.1921249203527882,1.4592619407046692,2.0606355077402654,4.04042961783317,0.531967719363089,0.9782028454249289,1.1096334111110489,0.7081611159389006,68.93644915895104,56.80133943024779,75.16889826909384,163.62502865292385,166.84949140209056,167.62264711624096,154.8321298502184,101.36179930140241,83.3173000108825,Heart
0.19040058598311752,0.15049856826186297,0.15455734412530492,0.1426650859001705,0.12694421691878638,0.10207343074164693,0.07328348873759268,0.03925901182371036,0.020318267507807845,0.04158686295717542,0.06286986236608214,0.0844270121647063,0.10418020532985926,0.12436765433128318,1.0600305556148808,1.1483924488865533,1.290610248691537,1.6050749561086404,2.235640117437035,4.173194885882465,0.5360983014553201,0.8434911932046242,1.1238407653610694,0.7179487179487181,61.72665472703635,48.69340158159952,71.73707811885853,154.6569828517397,173.07365590594918,174.3031509130692,150.01836063115067,100.69701732679326,64.3220238185305,Heart
0.2025635611155658,0.13257333822824585,0.15106880262218395,0.1449480383664739,0.12912600196210616,0.10448783511567139,0.07382807048816722,0.040632045186789936,0.020772306914795764,0.041037020432334245,0.06264391808664292,0.08353242116501516,0.10307883580125544,0.12068871848630336,1.0401100725272898,1.0840311122714297,1.2168593533785863,1.5037940357174078,2.1282986567711295,3.86710003224389,0.5158274002502324,0.9739967604933916,1.122531760946265,0.7065709649973816,64.09011154301955,50.611373235267834,75.04797389689472,152.68689695901924,171.1183285730649,167.08133416373096,155.93613855598173,105.94070258798561,71.45563694879763,Heart
0.1915382019989097,0.1442014613569775,0.15314452295323305,0.1434613292089578,0.13011473775061205,0.10601533061113246,0.0734219637179533,0.03851126547655102,0.019591186925673194,0.03967689661498615,0.060378020533856255,0.07921451142579719,0.09643425710866001,0.11391867190536677,1.0554034140228705,1.1266398635434767,1.24220557300386,1.5245837694607316,2.20137468652618,4.1969343350236015,0.5534944439529401,0.902312199378527,1.1025755551529208,0.6925598712441633,67.70502368721316,55.21301238154451,73.61141257334221,157.3689381141312,166.7546311866779,174.58552730865807,158.76068944768974,102.20927414136042,75.72488798610546,Heart
0.19860117841388178,0.14007288764909526,0.15183938524837598,0.1443838277656238,0.12948427393854148,0.10483078381749902,0.07280607955437168,0.03824577681899103,0.01973580679362004,0.040250013801513225,0.061065082991070774,0.08058864419053297,0.09893827501833702,0.11626514796599088,1.0491222341538298,1.1032958299381463,1.230250363530089,1.519573442870025,2.187977653230954,4.165115427992051,0.5278457290874342,0.9244064009226401,1.1150684432470483,0.6945104949431699,64.72403933352197,53.443166960416335,74.41485553146559,158.8857521254024,167.95866642400833,169.73952049258156,151.33604288971847,101.43875572383345,74.39877164687596,Heart
0.19775578768470312,0.13623600027986751,0.15826337797522955,0.14651991970054218,0.12990797686912617,0.10369864946628228,0.07116159342464348,0.0373030359265915,0.01915365867301414,0.03941210717299089,0.06113874048353109,0.08160179466083285,0.09995886754400132,0.11880768477031917,1.0369187326835931,1.1200269673618464,1.2632500734394925,1.5825303624003206,2.3061071769574655,4.3992736045195775,0.5243773175003951,0.9535510188368582,1.1278746943165119,0.6862345246625584,64.37169532972197,52.54396158128971,70.15994695890342,156.10337149174865,171.0562232139779,172.15244255350927,153.63633913418974,105.6285122383632,78.71919355141247,Heart
0.19982306181404802,0.140451529522031,0.14979274736236708,0.1431017340500573,0.1298334826367797,0.10472339391901551,0.07423874708604004,0.03849708524227498,0.019538218367386367,0.040174733988660324,0.05965008885994959,0.0790941568071879,0.09624720530429062,0.11324408437338773,1.043911185575352,1.092721381244333,1.2043913581760506,1.4931747209277977,2.106316857804863,4.061874386217743,0.524080618965139,0.9244006318664849,1.1021943734683346,0.7089031811120465,67.5,55.15463376050117,75.90602345835481,155.94070635354757,167.99392348504688,170.18887193067457,160.2405292647868,93.312318979777,71.46001279400068,Heart
0.20076443959845416,0.14157733538573847,0.15351777524671725,0.14435780683120003,0.12865924793386346,0.10251282518837827,0.07106405803064467,0.03809174303733114,0.019454768747672442,0.03976905069473298,0.06094657100937239,0.08150052724130606,0.10036045851975536,0.11881249852548573,1.042240825370613,1.1083743670980843,1.2436143950137748,1.5608046357924208,2.251524852594284,4.200450807026374,0.5106124640071349,0.9087559642461227,1.122016560406185,0.6932211447695141,63.30425112338068,52.111565780142456,72.99652548090286,151.65763003770377,171.32871153589036,170.6020282215298,156.4599607304857,96.94983084381451,71.08817909946603,Heart
0.19053843098704618,0.1430462356693745,0.1525385303006989,0.14422642900349994,0.13124529083957281,0.10641224666366601,0.07327201332273435,0.038997237396956604,0.019723585816450666,0.03888313540232355,0.05925017495320693,0.07792669755182649,0.09440704028253108,0.11083993926657498,1.054149437583311,1.114902497671661,1.2251746702502102,1.5110892868797072,2.194540570599759,4.123328129361684,0.5584818039721366,0.9175025838703129,1.0989074585525096,0.688567487484058,70.42228293869343,57.36090355688099,74.50949025192358,158.26088943797578,166.08674679229472,173.06707670676158,162.67050791608793,102.29957037054018,77.0936109527059,Heart
0.1921172950122512,0.13492310010577072,0.15316729124267772,0.1455251194144166,0.13287645162015713,0.10745397302056027,0.07464052523908332,0.03919894420905626,0.020097300136026956,0.04035609348048821,0.06064724439289307,0.07973303271967375,0.09592639017833793,0.11234140075766463,1.024513850225815,1.0783156331438741,1.1809617834187387,1.4603649066532796,2.1023701370944656,4.003220353150234,0.5593144178597143,0.9848310001474235,1.095191191817924,0.6946278777872791,67.61837903595355,56.40781155833492,75.08409312150226,161.06250817445095,166.5990953755075,172.06814977341054,154.4400348281762,96.6326677675811,72.7363851107969,Heart
0.20053952883089368,0.13833161753443435,0.15421055400411895,0.14602831179260184,0.12966498035865695,0.10235245872597153,0.07095226929020963,0.03822235870127171,0.01969792076184141,0.039984952997029144,0.061526222642040364,0.08349624195676059,0.10236981618653844,0.12123759044952073,1.0440299013006427,1.1025288692311952,1.2416647041560955,1.5730001162696496,2.269137140884279,4.212205498220103,0.5103854552898692,0.9373488336921959,1.1261969992875753,0.6932150939350691,62.520609941320885,50.93250977146174,73.31681699947022,154.09893597150688,171.4857922906907,167.51021765858945,151.95984702206505,94.72592968662406,67.3081349499532,Heart
0.18752649708314229,0.14209366430010326,0.15234153125533273,0.1451354018698395,0.13144145769649612,0.10645309301549424,0.07402186175359102,0.04041364474247783,0.02057284828352315,0.03992468092827342,0.060428795595112036,0.07962195128038119,0.09663924339174043,0.11318544993034868,1.0315840191742904,1.0828032793851368,1.1956127986834644,1.476266068442636,2.1230631785874796,3.888614602838878,0.5676696076090884,0.9250339087525425,1.104182838606091,0.6953472149730505,67.94011331076533,55.577356050962365,74.92930722396233,157.2420434962939,167.64325264153368,170.34790129928706,158.34956718532976,100.25700553210409,72.09146670253031,Heart
0.18859426006966765,0.142730879643791,0.15430559702767854,0.1463915244293445,0.1304949183381025,0.10459629207790737,0.07280695194063772,0.039787831782907325,0.0202917446899634,0.040232139999184416,0.061254566282120074,0.08122431471902297,0.09929638199137028,0.1166969948544499,1.0285786979765013,1.0841846937513098,1.216257706449507,1.5174099093589173,2.179949109950696,3.9890449659888154,0.5546101564240025,0.9142725012539304,1.1218178170743407,0.6960758406847566,64.79810431987514,53.43663422281826,73.10024834773319,152.86217443593063,171.11648283137555,167.92960836870495,157.2702679200553,110.58029791298796,81.03671100268656,Heart
0.19390985253098394,0.14305840878054868,0.15196920473741235,0.14452718134500425,0.1296847831927861,0.1049711440725533,0.07410244072376622,0.03828094461192059,0.019496040005024643,0.04013336092999406,0.059971726442853146,0.07931333348663294,0.09706976938106898,0.11414471800209272,1.0490134339222528,1.1030294497439685,1.2292709552133072,1.5186815264377935,2.151315607893306,4.164414930931055,0.5413399200836402,0.9065163264308517,1.1144498050334388,0.7059315336465092,67.38479463005463,54.82410698744583,74.24715427213357,157.752146976044,167.92653760403826,169.12835848161762,158.07041224982464,100.00926326173908,73.81287393888104,Heart
0.20056843479499187,0.13845942318517926,0.1505586188892822,0.14341866323518124,0.1289895104684574,0.10630060690074078,0.07402202608981807,0.03823472941094225,0.019447987025406885,0.039894458458299156,0.06008249018051838,0.07814564720932775,0.0956067808343545,0.11245720629474085,1.04794116129713,1.1001118708197744,1.2231736778372262,1.4842490416771734,2.1314814286585575,4.126525186731751,0.5299966916997404,0.9316051410668053,1.1118629934660638,0.6963462227354624,68.07939789796745,55.61696113461656,74.69797909628652,158.25371787938752,164.27544302513544,169.2719614554047,158.83874018317172,102.4665127605129,80.70826194306449,Heart
